accel_z_mean,accel_z_std,gyro_z_mean,gyro_z_std,pitch_angle_mean,current_mean,max_current,pwm_val,Label
-9.72781257873049,5.35337698140872,15.285550984033799,21.391755366413896,-3.27295791698441,1.6544793664338677,2.0505220619658098,220,Rough
-10.578396241289267,5.678929820494951,2.723658663260287,22.614316271055667,-6.093261070518007,1.7286372570212516,2.182633382183902,220,Rough
-9.931,0.038,1.523,0.097,-8.352,2.154,2.572,220,Smooth Inclined
-9.388414446488508,4.566395857312022,4.431716114002766,15.637548612149466,-5.76813519190661,1.7293512041016819,2.0619893933361984,220,Gravel
-10.009073317043967,2.538875648456528,4.9345186492331985,8.47554051726684,-3.772474029825106,1.891912542612974,2.2723384975889607,220,Grass
-9.944093802447656,0.2240450177138236,1.9707981873157643,1.0453527933642666,-8.457058529677067,2.0691094136219776,2.580242902690649,220,Smooth Inclined
-10.042,3.422,-0.612,4.584,-7.594,1.428,1.694,220,Smooth
-9.972900298655544,0.01,1.6265264292210362,0.4806782125528837,-6.031978152541326,2.3135603885615854,2.5672582838816234,220,Grass
-9.826585858094141,1.196810292434764,1.6965303685825472,0.7157669661118734,-6.562102943654707,0.903245248772315,1.7208475192212978,146,Smooth
-9.096602129814851,5.717318609419093,-2.830077826625058,30.068191619664155,-2.669091751964272,1.7588654542448405,2.0729290792420447,220,Gravel
-9.720753439024385,4.692856612961027,8.01297337371577,21.64393879733161,-2.571843885141685,1.7592978685373781,2.1067536373666886,220,Rough
-10.042,3.422,-0.612,4.684,-7.794,1.428,1.694,220,Smooth
-9.560012023913522,2.7934792223773997,1.0419849160793904,12.000377400421224,-6.519937407087421,1.6959127387438648,2.1169345134379913,220,Grass
-10.024262175462184,3.447355746412328,-0.5434126632823386,4.768046105250855,-7.49652771984619,1.4409578447780866,1.6820723150940473,220,Smooth
-9.999329086990873,3.3393323465652123,-0.6526440589098281,4.826642661933587,-7.93470745023909,1.4212557906631422,1.6806852383418573,220,Smooth
-9.251642443748281,5.394712788242248,27.029591490010198,38.657345747882054,-2.0806543981428653,1.6336743157705294,2.02575681099411,220,Gravel
-9.791380963498447,1.017060533319135,1.5907661160542497,1.3488115802027865,-6.666201634867848,0.8926902001728634,1.744889539108,146,Smooth
-9.954728767778327,0.2155314801005998,1.4318666320716724,0.14167039244146296,-8.134523142013744,2.1866701393168735,2.563625470902822,220,Smooth Inclined
-10.426729828831153,4.381042312037795,12.278717310023831,21.239171085016167,-5.89884507954585,1.7025564539917137,2.1231409659809697,220,Gravel
-10.068100458408988,3.9718114787457677,17.859461962959884,28.604601869346276,-5.209237687015251,1.8203208040701253,2.2477221437906474,220,Rough
-9.598952244427968,4.896081726514223,6.717875232205118,20.359628646185985,-2.261868417595431,1.739342369292771,2.1083477363990095,220,Rough
-9.944589686563349,3.5634961360666595,-0.6958654295277926,4.633540292154398,-6.691592999555392,1.4580378161508418,1.7531073669431736,220,Smooth
-9.572852415871342,1.2582701993658991,-0.261250644673386,0.01,-8.298917590130308,0.9647237244937086,1.8721716741603132,146,Gravel
-9.951,0.564,3.235,7.186,-5.426,1.651,2.257,212,Grass
-9.795810796120174,4.364724195694588,9.90463437121041,19.007020930652164,-5.247916323014584,1.7079450981814626,2.3546832026787943,220,Smooth Inclined
-9.921593431644265,0.01,2.0222993888337384,1.3675108043709723,-8.67323519755366,1.641004307435115,2.367119477933632,212,Smooth Inclined
-9.434248709546766,3.886974017203889,1.857618581349291,17.947650704524055,-6.11389300527669,1.6416173206539757,2.012792808979196,220,Gravel
-9.963752742857173,0.0747744385909674,0.33971574452576125,2.3173832855681127,-8.281433746860529,2.1475456214893365,2.503373319758994,220,Smooth Inclined
-10.430990859750995,5.667739355657135,0.16321299229764374,23.60692011803601,-5.996113221177496,1.738041967142249,2.1967169667960333,220,Rough
-9.93154569891694,0.1815365410730915,1.8154734138556308,2.95083534173941,-8.91199943306322,1.7150201362948825,2.343215747138781,212,Smooth Inclined
-10.435673788935137,3.0577601009675743,-0.00591184538815584,4.206231836802156,-7.825509546149291,1.4195489548259235,1.6668818048014558,220,Smooth
-9.653883237199203,4.780436282013704,9.48332122975552,20.063423396986654,-2.8209490220991498,1.7455168902454092,2.1025540214968417,220,Rough
-10.439416061765318,4.35672381803078,5.528591357500426,27.883026855925724,-2.825828339191565,1.7319509642788122,2.1251860127329145,220,Gravel
-10.249244138775065,4.820495002896026,3.8073177644433676,29.173719376545876,-2.9913489616979745,1.7558505561160291,2.110476389874306,220,Gravel
-10.033807291683669,3.507732844892816,-0.6586985234905879,4.6856833591919695,-7.777221484181947,1.4255662318184006,1.6786181089797212,220,Smooth
-9.469,5.869,10.895,19.079,-4.777,1.682,2.264,220,Gravel
-10.465600732050957,5.941478202105165,0.20714792664633297,24.238663160581908,-6.2053687427831195,1.7252095857721694,2.174748132820417,220,Rough
-10.065863473464477,4.21603953204102,18.34210978163923,27.950701199234416,-5.154002949074766,1.831832934533068,2.2602070980918474,220,Rough
-9.60885536087239,4.713469554177495,13.745577231260791,21.621154739468313,-4.376129546781147,1.7776751699025028,2.1889658315421676,220,Rough
-9.322939391190264,5.798193260047629,13.559289252956827,27.334001074936804,-1.816378900399678,1.6526195678794566,1.9808938398707958,220,Rough
-10.00321111126149,0.28792753730253096,0.7051152188893578,3.2252330011404378,-6.7631867742711,1.6440578420670948,2.30288437414659,212,Smooth Inclined
-8.827898189721859,6.89154971237337,14.856387730655934,35.549468150066495,-3.124694165528792,1.720523269333052,2.0341651143521595,220,Gravel
-9.947110843140136,0.2781093416636037,2.0341169462373347,0.36089995891736193,-8.352944357903871,2.041563650552387,2.569888451460362,220,Smooth Inclined
-9.940661417715075,0.43868235394442134,2.944415588478016,2.565036598730218,-5.450618911855002,1.622550576109569,2.3238952586284887,212,Grass
-10.520736631640055,5.749704860540004,4.560397677395095,22.98680837752166,-6.572848732825846,1.72794396807311,2.1963001166651903,220,Rough
-10.478577683336091,2.7355485385496694,-0.1315312322417293,4.17160749468183,-7.405707929982686,1.389986753553235,1.6654430604605688,220,Smooth
-10.109196602333844,2.468668027956779,-0.3737718397488134,4.826972724279877,-5.308333006199663,1.5206437350047262,1.841350216469923,220,Smooth
-10.059234098385987,2.2859247989735527,4.951200788826528,10.457378902489934,-4.301531966155685,1.863637998958689,2.15888911358206,220,Grass
-10.043216458847544,1.8761493763390336,4.5478215355034095,9.851809279159335,-4.402718744175982,1.8461772464238986,2.135460133553944,220,Grass
-10.054103323549624,5.455144869777989,4.9723980074896605,17.631967787421544,-1.5158617465592523,1.7558276181081116,2.0928664730200373,220,Rough
-9.985277630120049,2.6334619280562714,4.095038290718633,12.23646201194539,-6.888463997905926,1.7681937493424937,2.1857686625079125,220,Grass
-9.968267491921738,2.640872345623295,5.028637038885003,9.471541019423666,-6.450156469347949,1.8067079140742983,2.143109428630674,220,Grass
-9.79131756947017,3.6668178991084197,-0.33075619370503295,21.048652353264856,-1.2826558179320573,1.8343559065600243,2.193696064781301,220,Rough
-10.016529022286642,0.5463337708227529,0.9510693514715011,2.254414404493428,-6.553030513224207,1.622434778329151,2.3847582169488373,212,Smooth Inclined
-9.926949748124525,3.8045726937733173,-0.4870533774942939,4.709272753824274,-6.9987163267212615,1.3953534212828786,1.7630560217087372,220,Smooth
-9.770780661236,1.0913721951678683,2.341498576912424,1.7390970980450644,-7.633356697165296,0.9392103493835299,1.669802157057029,146,Smooth Inclined
-10.125036745002069,2.6298653958317644,-0.1320955332031549,4.642152692354045,-5.065436088053147,1.5462402761334821,1.8694178185475436,220,Smooth
-10.095490526461468,2.721296084558823,-0.20027183656094122,4.925963729763345,-5.33698579713413,1.512890867188022,1.8596065629201455,220,Smooth
-9.685175945815878,0.8936792095936472,-3.8197297212547734,0.01,-8.575571298954578,0.9225279434951829,1.859927265568062,146,Gravel
-9.869414798668947,5.2718869343665835,-72.76836480612693,46.85290076310518,-7.151995111867186,1.6617903364834778,2.1722961825203937,220,Gravel
-10.214525902014469,4.859017024698804,7.727850442893041,19.004376245157943,-5.337669512546579,1.7417483647889143,2.1114470527527516,220,Gravel
-10.11827299325204,1.3722471000466006,0.6855299754472691,2.3721255665166416,-4.425292920512945,1.367846499243871,1.8568615526049899,212,Smooth
-9.99520444401288,0.43364935584172615,1.3529697372189466,2.326505721701447,-6.926934832624405,1.718573807248246,2.3689664561444572,212,Smooth Inclined
-10.002346531618327,4.186136527920829,17.053641358076938,27.751499716446585,-5.577524746771418,1.8459302167619696,2.234891002672737,220,Rough
-10.265633097010788,3.1482901736877316,5.308408171050876,11.05055955012976,-5.751199678608577,1.7287600630128044,2.033476264603651,220,Grass
-10.050693427825077,1.8270241684065491,4.460254098403512,13.621849273477567,-5.90470336470461,1.7870798005964985,2.1896775130293866,220,Grass
-10.034933811184425,3.3959241162237386,-0.6422620964948589,4.862778350071959,-7.843877919081637,1.4414061857384006,1.690808449031422,220,Smooth
-9.843944380325937,1.297052402303236,1.6378902560162072,1.2017461904806002,-6.509013603567614,0.9717570019350912,1.7451012801639072,146,Smooth
-10.118412403450153,4.101846459117534,19.542058497846735,28.904757699344692,-5.02610395815817,1.8405374822858536,2.2347312881713095,220,Rough
-9.577079454786212,4.715467093967836,13.678459891956303,21.442005353770433,-4.4085039724400845,1.7516048348747606,2.201859177203017,220,Rough
-9.594485464707804,4.73194474078618,13.234159319868391,21.517976777244765,-4.179897198931526,1.7560015658586758,2.169994696133476,220,Rough
-10.511457884682846,4.360609138901904,11.323224062750423,22.10376137595025,-5.2909476431089395,1.7929753488691398,2.1269460234773807,220,Gravel
-9.798598195656627,1.5503318629078944,2.1165018150537263,2.80090295342918,-7.308026696182539,1.0339950722677207,1.7101792002680096,146,Smooth Inclined
-9.951005279808097,0.01,0.9759462659318549,0.6915111596654753,-8.38871877398746,2.2061913505116375,2.5928860520664836,220,Smooth Inclined
-10.03114257307431,3.855117853798373,18.419047397879076,28.04544103606115,-5.2995655215565725,1.842123594274497,2.248032878240392,220,Rough
-9.943259133583954,0.6219469979185971,3.3704612891147643,7.306077941930351,-5.377427479333502,1.6378591455441704,2.2462539019605194,212,Grass
-9.674746511131552,3.650747041593193,-1.8697982797734414,22.08146657194259,-1.213838690380355,1.8176764847666111,2.1698109538294776,220,Rough
-10.500627778769317,4.4335125389453225,12.547078775738573,19.318675931189134,-5.844744624274263,1.725247286907058,2.122964229187768,220,Gravel
-9.798635587130946,4.277416475874816,10.411085655233752,20.141033298115673,-4.895604055955941,1.830923853801571,2.2779479547676056,220,Smooth Inclined
-10.11694058566848,2.411027094995182,-0.14972196409352032,4.991064012629442,-5.2764538758389525,1.5174049658160609,1.855556641456906,220,Smooth
-9.797403363704847,1.117600001180137,3.806855167471815,13.982981301216514,-7.868571700411863,1.9632747520557658,2.3131367676250014,220,Grass
-10.053959552280908,3.6328769580945415,-0.5068097476600055,4.524786506787546,-7.595532030008269,1.444915084129848,1.6840347691566475,220,Smooth
-10.000346859898832,5.501165624619645,7.331808809121618,18.608014113617273,-1.008259399672325,1.727159779471447,2.127775875975841,220,Rough
-9.8127659040232,1.0808491368540387,6.304832694087972,4.0406177323130334,-9.022901347583165,0.928232390636968,1.688022920905643,146,Gravel
-10.270340646818982,3.3297186325489934,5.567348442579743,13.777464123954715,-5.898238004395843,1.7470129327404869,2.0783875451908416,220,Grass
-9.491439953411641,6.229934813791767,6.468063527254618,15.933413797906605,-4.772577694872417,1.6572982973221877,2.227307524072312,220,Gravel
-10.262,3.052,5.506,12.447,-5.883,1.711,2.046,220,Grass
-10.472900853504855,2.97934183429554,-0.01257777107089468,4.427024467254528,-7.638548601772033,1.4327947701523727,1.5526628012523036,220,Smooth
-9.683557898314104,4.698536907556205,8.93756879680643,20.679852545639587,-2.53183192331116,1.741739991222649,2.112825668549771,220,Rough
-10.434,4.571,6.584,30.207,-2.99,1.743,2.105,220,Gravel
-10.063086588958516,1.913019283667442,4.961369139882591,9.139896323337888,-4.631079653988578,1.839406037772838,2.2021112031863312,220,Grass
-9.808,4.229,10.0,19.922,-5.081,1.803,2.29,220,Smooth Inclined
-8.713,7.004,15.879,34.73,-3.081,1.686,2.011,220,Gravel
-10.45563064296254,2.7157834125187996,-0.21930388650911703,4.242403906297753,-7.4402843915231704,1.4283173220435383,1.6791634128328161,220,Smooth
-10.029275948439626,1.4455961793581458,6.991258295894863,8.98865685355607,-6.248015162804432,1.8635990340311681,2.3404943536425638,220,Grass
-9.849965878975064,1.444155528995146,1.781974784415727,0.9797541388569222,-6.565333782324,0.9080006737001458,1.7572726271676737,146,Smooth
-10.122,2.561,-0.121,4.932,-5.39,1.507,1.858,220,Smooth
-9.62785869741609,5.57551815463391,14.351098878469715,21.291290491578398,-3.9180810212563815,1.6666146692179835,2.0830702118172844,220,Rough
-9.99619880727475,3.53551914800055,5.458805701702624,17.52008653042472,-6.219510103072227,1.7924568159561196,2.161219291997287,220,Grass
-9.804064561691437,1.2106728821647263,1.6518262229009588,1.8155354015156568,-7.533375424920487,0.8662548310703383,1.7654344598935003,146,Smooth Inclined
-10.16222142210005,1.4211919975973215,0.6397304191600647,2.353697199125203,-4.826981065067428,1.397450395524044,1.8478041922087516,212,Smooth
-9.848496444709369,1.2374982624092468,5.518728890468658,0.01,-8.649737486684574,0.9070179548544689,1.7180968173952995,146,Gravel
-9.819768065111,1.2518757304948296,2.081033700872143,1.5272797352285368,-6.428403243331178,0.9807708615408589,1.812903203039713,146,Grass
-9.926574237924223,0.01,1.5909586961037174,0.5401370940785558,-9.009327523778785,1.7600814022313163,2.3365475002270335,212,Smooth Inclined
-9.835174332203835,2.7269615856625347,3.174956519769108,15.987501545988309,-7.113511723284315,1.5756345520860258,2.1443385159577555,212,Gravel
-9.861503792922093,4.682084162540775,3.954404735903211,25.70999191756277,-3.992085583560383,1.7765392485181746,2.2024170200870423,220,Gravel
-9.797015741239147,0.867652235888073,4.965271253333233,11.326214824098372,-7.703889214997771,1.949775111164374,2.33551016752782,220,Grass
-9.783634514378742,1.0382878594068263,4.166195858575562,12.668247658389916,-7.951984916738609,1.878714712706769,2.3159340967446904,220,Grass
-10.078297856100582,1.5178251487568635,4.36681186255643,13.84658575476075,-5.884516449834265,1.8425285132632,2.137226228671237,220,Grass
-9.978342052530584,0.3583217613068057,2.6868331208207517,2.929139002546151,-6.420114619102936,2.1377967853024473,2.5210680249625192,220,Grass
-10.266884232089186,3.197873400601628,5.24410927418831,13.626149366706098,-5.780456217794039,1.5977497407251329,2.0426415116361167,220,Grass
-9.722492804662444,3.662683988347512,0.07255333694466204,21.847713436275143,-1.257912537386394,1.8376171725150354,2.177674605942371,220,Rough
-9.958823672094711,2.35265221522515,4.59497825723602,12.310141717020322,-6.482409035763284,1.8271356949853117,2.1721825539631117,220,Grass
-9.449562518807703,5.160268263237584,20.63241651682418,34.1477052470004,-2.261302652338372,1.6090819565967036,2.0141864881127716,220,Gravel
-10.44166427942284,2.7201061357108065,-0.09194696583482402,4.292845086600157,-7.675281102729128,1.3656902227820928,1.6438303803002134,220,Smooth
-9.980960729040605,2.6781712913542974,5.051145260370663,8.06033455015746,-3.6650892681426632,1.826696554170667,2.306949527682112,220,Grass
-10.374709023140078,6.031622895887831,0.7970380804272055,23.13082189589891,-6.011379384914086,1.7236667328873267,2.1852233869189317,220,Rough
-9.967582890806947,0.5439596680342524,3.3539517723061874,6.6298433704746875,-5.499935481467263,1.6820352481274516,2.244550406136763,212,Grass
-10.152007087294837,2.5247608109680955,-0.02434609341026836,4.845220126420657,-5.520143585623128,1.4750140687136348,1.8255089832100526,220,Smooth
-9.92134790120415,0.01,2.7813848080531547,0.10746898841277508,-8.743735336267441,1.5957674261921564,2.410656797025772,212,Smooth Inclined
-10.00467374775531,0.716626034336283,1.0698738289507446,1.0160914034985118,-6.362582363820735,1.6397399940970847,2.304958940236054,212,Smooth Inclined
-9.776443780915013,2.163271329262179,2.9584471733489286,13.499450572811009,-7.168345752011772,1.5371101936987384,2.126646721659165,212,Gravel
-9.853191250569296,1.2735063874231094,4.187489376294714,12.372305789667108,-7.836321418162976,1.930859228332353,2.2640526932803797,220,Grass
-9.637078205056586,2.8090352313452103,1.034309895609553,11.885949462708377,-6.4401965966622,1.769749653802303,2.12520360964772,220,Grass
-9.158425980749278,5.739053999640014,8.066103018445077,15.539014384893282,-2.6801509838955475,1.5750097637548781,1.8616279732872292,220,Gravel
-9.769112495250651,1.3417256762566647,1.2668912429700796,0.8790025721257345,-6.624189350581297,0.894937530766962,1.7360632871421955,146,Grass
-10.07429068669342,4.470957948398592,6.3451535241168555,18.085524239106675,-4.746917500402139,1.566773861267402,1.9767783560832657,220,Gravel
-9.912990835453797,5.333181773330568,-84.97023757389643,45.18099371019805,-7.041816317626468,1.649419408955579,2.129216376800378,220,Gravel
-9.71395780146566,5.755461897702746,13.00993158729295,21.730956983991625,-3.6628389151156684,1.6548984428895503,2.0619394631382804,220,Rough
-10.026358072984078,5.418094274484313,5.777720326911379,18.160317435845652,-0.875250835913145,1.7284601395199153,2.1338238424501275,220,Rough
-9.604615691340475,3.7058903905693104,-3.551361240726434,20.706996701675717,-1.557260423845737,1.8274019150233964,2.2203405768074407,220,Rough
-10.107824702103379,1.1680021349727316,0.746192944522222,2.8992598489675903,-4.631745583782834,1.4072613885577128,1.8521752545078225,212,Smooth
-9.924011691343638,0.08491449641217354,1.1655496211555456,0.7585578844513997,-8.471457482244212,2.023124902716915,2.467056750837635,220,Smooth Inclined
-10.455012308273362,2.866297126833827,-0.19499016325564666,4.287470996567614,-7.639164933430051,1.3442606215163975,1.573046729848176,220,Smooth
-9.812,1.219,1.494,0.787,-6.5,0.928,1.771,146,Grass
-10.454013165990055,2.92155382397106,0.14678890366280758,4.215427634482559,-7.381848172376674,1.3934627351320912,1.645345579875186,220,Smooth
-9.940618746160572,0.01,1.930305158703189,0.01,-8.326907144290507,2.2124521984752943,2.500031446954618,220,Smooth Inclined
-9.707577580084642,4.629593051716241,6.938995671141278,21.769632295489707,-2.402189289044236,1.7380218687512874,2.109149563808056,220,Rough
-10.073559123005682,3.3535702456929455,-0.4708053718563223,4.651162018148006,-7.9435708606859325,1.4558351731477546,1.6848018434029846,220,Smooth
-10.11418463892075,0.9274641355893563,0.7853581797014689,2.8064877206454377,-4.992957297978238,1.365163455159448,1.8545488355904047,212,Smooth
-9.800883212642091,1.3537566714943863,2.051365074335628,2.2020964056123407,-7.979211089995092,1.0123480922638879,1.6828894579610953,146,Smooth Inclined
-9.805150991105139,1.0317822552222076,1.1572242854805548,0.9915532186618754,-6.3118851998141405,0.9390409141117262,1.7499469401571068,146,Grass
-9.925105022688044,0.01,1.7682323284840693,0.01,-8.257326513813382,2.1536985973826934,2.5427713649084818,220,Smooth Inclined
-10.014716077193674,3.5349231843297133,6.033733556495154,20.58754386739041,-6.261087157658718,1.6636173708358781,2.080348231170715,220,Grass
-10.041209559736897,1.3233989448437935,5.847793641611542,10.16920749163365,-6.502696910923976,1.9040454879239461,2.3286802891716545,220,Grass
-10.432529548063467,5.751288226208776,2.34375127834753,23.70962003076638,-6.126126689322271,1.724742912273096,2.2073632379921566,220,Rough
-9.961982491920711,0.01,1.5870785952234001,1.6051888738068891,-5.908963795122823,2.282691019238261,2.5722405161216626,220,Grass
-9.651376168787486,4.680737538881338,6.465876595428432,21.24409114760769,-2.583649537526202,1.7329612930387208,2.1045395078055416,220,Rough
-10.465492350272113,2.8942938572474657,-0.04666788642014619,4.675719938388351,-7.814400696347906,1.4140034523056237,1.523880016854355,220,Smooth
-10.008919557682471,0.01,1.3099315231542548,1.1229886634700614,-5.545381719227372,1.6597240278698495,2.3708487913653133,212,Grass
-10.382233757003817,4.639754140578091,11.781309137605138,19.268285937191294,-5.953682250081174,1.774171372704469,2.1087823677327875,220,Gravel
-9.7562459018001,5.4221243493993505,14.987055180858478,21.804962136314092,-3.5546951837888803,1.6804305735861977,2.0398718991875238,220,Rough
-9.988361641217868,3.2843864936522196,1.0691845053641411,16.128234295241178,-6.122933665356541,1.7560591701120574,2.0949521752311555,220,Grass
-8.97917411406098,5.85123495943387,21.10597331969275,26.636251019656314,-3.4257322167258324,1.6354972689998146,1.9933224674767838,220,Gravel
-9.918369260238942,0.01,1.5825217115253603,1.7804270052276436,-8.400236499506123,2.2860098425934123,2.504053032747897,220,Smooth Inclined
-9.993723249218519,0.03009461026425364,1.4749152513843682,2.2708936607838672,-5.722642996843629,1.6504046726214625,2.383821026654203,212,Grass
-9.985335620417805,0.38974964357098585,0.9955313807945672,5.498425610438716,-6.691526447539355,1.748311251319748,2.349249890862831,212,Smooth Inclined
-9.487085943268957,5.710562374917939,11.175160122014965,20.086672477602647,-5.080007827775048,1.7357460737644999,2.2559692687783617,220,Gravel
-10.014,3.008,0.999,15.716,-6.017,1.752,2.145,220,Grass
-9.209,5.627,9.14,16.143,-2.049,1.641,2.009,220,Gravel
-9.936,3.497,-0.675,4.848,-6.929,1.417,1.776,220,Smooth
-10.577132366451394,3.7146611946288353,-4.151952498849502,24.181886814022857,-2.469606080857234,1.7966385709484671,2.207649701690385,220,Rough
-10.04978062653019,3.5445764456812814,-0.5828118682132756,4.418095789846287,-7.425359860877325,1.4108083103929236,1.7208720862625178,220,Smooth
-9.744488459454136,4.811172545479892,9.015482914974392,20.31357671828132,-1.6456325333284534,1.7518128396903694,2.0959361928539204,220,Rough
-9.955350251671664,0.05294588109181384,1.6708516897560315,0.9137055554869964,-7.9799958448448205,2.2625509138173254,2.578309558075226,220,Smooth Inclined
-9.973152109024946,0.1132036609228135,2.4724071559512657,3.842518290674138,-5.4232635586464335,1.7684074119568711,2.2696666912737506,212,Grass
-9.605736680092221,4.833375278970423,13.574880268689862,21.950239808859088,-4.538647037562223,1.7596722403736618,2.190875936132226,220,Rough
-10.365480204013572,4.265728151278044,16.63825231594247,18.249377004711324,-5.281886582103903,1.7773820588458258,2.127225179586973,220,Gravel
-9.566199550777682,2.823630185938286,0.9829292900259683,11.097347131357273,-6.453695601940531,1.7867965835951811,2.1260981606948013,220,Grass
-10.134774326940187,2.3750191793703466,-0.04280017072971058,4.882842446105642,-5.630370683266038,1.4879702038817844,1.8435961909660479,220,Smooth
-9.71962331760002,3.5508399803478143,-2.1943449566625493,21.414722339640566,-1.0592313533176119,1.832839584311082,2.19849457678967,220,Rough
-9.942198218757408,0.01,2.034140563082684,0.01,-8.23217573659045,2.092175438131911,2.5463029435847346,220,Smooth Inclined
-9.923623896646347,3.5336345288448814,-0.8658634124737008,4.225269825456505,-6.778081409852996,1.4291245239320693,1.6693091285690305,220,Smooth
-10.048376534713292,2.2908295967796177,4.834167810055323,9.912125355602027,-4.720548125556528,1.8974547799423116,2.1461750705544147,220,Grass
-9.670395500672718,0.9742533787908048,1.6684262828458092,0.01,-8.89689777826787,0.9625499528915845,1.8409824218529118,146,Gravel
-9.824853456276816,1.4572382344842525,0.9984560843516079,0.35679023205879357,-6.65122778874747,0.9353545405680096,1.8638666119106944,146,Grass
-10.454150849382433,2.9621651695500324,-0.16565748983109185,4.207192475220312,-7.433946974859816,1.3793113137668602,1.6842147312378042,220,Smooth
-9.961281766743964,5.565218449323528,4.516007235602432,17.534766521416888,-1.4448634659504673,1.7528330055850054,2.1289426171608445,220,Rough
-9.178259500363067,4.948175773425181,19.13226388970503,40.37057127759685,-2.7382431248174703,1.608732374150979,2.057995686198407,220,Gravel
-10.033614389422384,2.3171584891349197,5.070775651388208,10.700452798077578,-4.594281573940673,1.9174084299655343,2.15362368040291,220,Grass
-9.925443564076616,0.030082896430935847,2.0028933760128287,1.7592630704187253,-8.389104271047943,2.0967447960833,2.521191109644552,220,Smooth Inclined
-10.54431278812469,6.068726617790763,-0.5311327984765164,23.06299794156924,-6.083604363205501,1.7363174687996696,2.1809964571504157,220,Rough
-9.708220080967001,1.2578678476086,5.937374576844265,6.061373885180212,-8.532542447971023,0.9226206459196118,1.6683797095099615,146,Gravel
-10.475047906150781,2.6710598187492707,-0.017754733842965706,4.287932571257037,-7.730933798204189,1.377721828043761,1.53566132114232,220,Smooth
-10.08722309452323,1.4808494835274826,0.8271729624086694,2.83012936423967,-4.669690112005618,1.3709334097178325,1.871572079292987,212,Smooth
-10.009379434903028,0.32826974812258264,0.811638977206045,1.747202091456394,-5.824761618784954,1.7064023080691508,2.3747356744324106,212,Grass
-10.260519540260828,2.9151394728651443,5.255273458692487,13.527821123395164,-5.975157050129871,1.774745930815918,2.0856319263192438,220,Grass
-9.864941908892787,1.3725537647459596,1.6286265014018853,1.19840151496558,-6.669432216112836,0.9280005985897389,1.742308993693863,146,Smooth
